Date,Open,High,Low,Close,Volume
2022-07-19,1064.2768970573738,1088.2316825216876,1057.4326726389984,1084.8095703125,68970500
2022-07-20,1095.075812889408,1122.4527082116433,1088.2315890588493,1098.4979248046875,129984500
2022-07-21,1101.9201242953916,1112.1864608571498,1074.5432267973695,1081.387451171875,82293400
2022-07-22,1081.3873652282905,1105.3421486352463,1081.3873652282905,1098.4979248046875,47750800
2022-07-25,1098.4980400085449,1108.7643768310547,1084.8095909118651,1095.075927734375,32340200
2022-07-26,1095.0759139150944,1105.3422506080483,1074.5432405291863,1088.231689453125,70392300
2022-07-27,1088.2317301432292,1112.1865166558161,1084.8096177842883,1108.764404296875,59727200
2022-07-28,1119.0307084714625,1194.3171781545577,1112.1864839548173,1153.2518310546875,208512700
2022-07-29,1156.6739363897416,1166.9402731032599,1136.1412629627048,1149.8297119140625,81540500
2022-08-01,1149.8297187963651,1177.206616862945,1149.8297187963651,1153.2518310546875,79333900
2022-08-02,1153.2518172079058,1156.67392942514,1132.719143904501,1146.4075927734375,61593400
2022-08-03,1146.4076201402333,1163.5181816348636,1136.141283243455,1160.0960693359375,44840300
2022-08-04,1166.9403285863211,1170.3624409868673,1115.608642578125,1115.608642578125,108225800
2022-08-05,1115.6086013793945,1122.4528259277342,1088.231703186035,1095.075927734375,99463400
2022-08-08,1098.4979743027106,1125.8748708585415,1098.4979743027106,1122.4527587890625,52153300
2022-08-09,1122.4527228860295,1129.2969468060662,1105.3421630859375,1105.3421630859375,49650500
2022-08-10,1105.3422645568846,1119.0307136535644,1095.075927734375,1095.075927734375,46635900
2022-08-11,1115.6084989659928,1129.2969468060662,1105.3421630859375,1105.3421630859375,64191000
2022-08-12,1112.1865301775788,1136.1413169814034,1112.1865301775788,1115.608642578125,55167900
2022-08-15,1119.0306396484375,1129.2969757920011,1112.1864155527285,1119.0306396484375,43374300
2022-08-16,1119.030741373698,1125.8749660915798,1108.764404296875,1108.764404296875,33445500
2022-08-18,1115.608534650105,1125.8748708585415,1108.7643105111472,1122.4527587890625,31093200
2022-08-19,1129.2969468060662,1177.2065142463236,1125.8748348460479,1163.51806640625,156091400
2022-08-22,1170.3623853410993,1184.0508342924572,1139.5633752005442,1149.8297119140625,88213400
2022-08-23,1166.9401920074208,1238.804544007878,1163.518080007399,1228.5382080078125,358994100
2022-08-24,1235.3825410046832,1238.8046533066351,1208.005642589067,1221.694091796875,108672500
2022-08-25,1231.9604826626712,1266.1816071810788,1228.5383702108306,1249.071044921875,200802600
2022-08-26,1255.9151844142639,1362.0006632067493,1238.8046233187015,1327.779541015625,393226700
2022-08-29,1293.5583415539738,1362.0005818478348,1293.5583415539738,1348.3121337890625,156002200
2022-08-30,1362.000544722362,1362.000544722362,1273.025634765625,1273.025634765625,261049900
2022-08-31,1262.7592700460682,1266.1813818890116,1221.693927930749,1259.337158203125,205068700
2022-09-01,1259.3372305661358,1269.6035666848813,1235.3824462890625,1235.3824462890625,129099100
2022-09-02,1245.6487966490185,1266.181469121255,1231.9603483341941,1242.2266845703125,90766600
2022-09-05,1238.8045795147236,1262.7593642014724,1231.9603553185098,1245.6488037109375,129134600
2022-09-06,1262.7593267309758,1351.7342386415594,1259.3372147344148,1344.8900146484375,322197700
2022-09-07,1327.7794844777961,1338.0458206979852,1276.4478033768503,1300.402587890625,258429900
2022-09-08,1276.4478621572819,1293.5584233122052,1259.3373010023583,1269.6036376953125,142245300
2022-09-09,1279.8698292607846,1279.8698292607846,1252.4929345172384,1259.337158203125,63912600
2022-09-12,1273.02577734375,1300.40267578125,1269.6036650390627,1283.2921142578125,77125300
2022-09-13,1290.1362089269303,1307.246768727022,1279.869873046875,1279.869873046875,97306200
2022-09-14,1255.9150463601818,1273.0256055748982,1245.648710831352,1259.337158203125,146315400
2022-09-15,1279.8699603817329,1303.8247457364712,1262.7593994140625,1262.7593994140625,135249900
2022-09-16,1255.9151541287783,1266.1814905385504,1245.6488177190063,1252.4930419921875,114268400
2022-09-19,1252.4930279071516,1273.0257004957934,1204.5834585336538,1245.6488037109375,147856000
2022-09-20,1249.0709902124913,1262.7594394202995,1218.271979494923,1221.694091796875,107955200
2022-09-21,1225.1161171928954,1238.8045654296875,1197.739220719311,1238.8045654296875,107872900
2022-09-22,1225.1162708084978,1255.915283203125,1221.694158320206,1255.915283203125,87312700
2022-09-23,1262.7593058039633,1269.6035296836596,1214.8497386460895,1218.2718505859375,249973800
2022-09-26,1187.4728501263787,1190.894962086397,1153.251730526195,1163.51806640625,199116200
2022-09-27,1170.3623604910713,1201.1613699776785,1166.9402483258928,1197.7392578125,97880200
2022-09-28,1190.8951214334238,1197.7393462692482,1180.6287841796875,1180.6287841796875,46912800
2022-09-29,1197.7393256293403,1214.8498874240452,1170.3624267578125,1170.3624267578125,94654700
2022-09-30,1166.9402551026087,1201.161376953125,1149.8296941773506,1201.161376953125,110826400
2022-10-03,1194.3171246003692,1197.7392367052414,1177.2065640760086,1187.472900390625,50041700
2022-10-04,1201.161269406759,1211.4276050427143,1190.8949337708038,1208.0054931640625,78404100
2022-10-05,1218.2718288000178,1225.1160525573212,1208.0054931640625,1208.0054931640625,51083500
2022-10-06,1214.849716921366,1214.849716921366,1197.7391575281074,1208.0054931640625,32339000
2022-10-07,1208.0056013232283,1208.0056013232283,1190.8950403979702,1201.161376953125,22737200
2022-10-10,1201.1614705961044,1255.9152698255566,1194.317245692423,1249.071044921875,132982500
2022-10-11,1252.493123372396,1259.3373480902778,1231.96044921875,1231.96044921875,72538000
2022-10-12,1238.8047207616655,1259.3373956914168,1208.0057083670383,1255.915283203125,82513700
2022-10-13,1255.915283203125,1266.1816206680005,1242.2268332499573,1255.915283203125,58887100
2022-10-14,1269.6036851671008,1269.6036851671008,1231.96044921875,1231.96044921875,49728400
